59	-4954.75	2285	0.78	-2.17	5162.75	51.48%	0.00000000	h_momentum=55 	momentum_diff=9 	momentum_max=3	h1_value=24 	h2_value=50 	trade_dur=5 	h_williamsS=55 	h_williamsL=10 	h_rsi=10 	rsi_shift=1 	williams_thresholdS=-2 	williams_thresholdL=-85 	order_volume=1 	broker_payout=0.75 	stake=100 	testmode=0
60	-4954.75	2285	0.78	-2.17	5162.75	51.48%	0.00000000	h_momentum=60 	momentum_diff=9 	momentum_max=3	h1_value=24 	h2_value=50 	trade_dur=5 	h_williamsS=55 	h_williamsL=10 	h_rsi=10 	rsi_shift=1 	williams_thresholdS=-2 	williams_thresholdL=-85 	order_volume=1 	broker_payout=0.75 	stake=100 	testmode=0
61	-4954.75	2285	0.78	-2.17	5162.75	51.48%	0.00000000	h_momentum=5 	momentum_diff=11 	momentum_max=3	h1_value=24 	h2_value=50 	trade_dur=5 	h_williamsS=55 	h_williamsL=10 	h_rsi=10 	rsi_shift=1 	williams_thresholdS=-2 	williams_thresholdL=-85 	order_volume=1 	broker_payout=0.75 	stake=100 	testmode=0
62	-4954.75	2285	0.78	-2.17	5162.75	51.48%	0.00000000	h_momentum=10 	momentum_diff=11 	momentum_max=3	h1_value=24 	h2_value=50 	trade_dur=5 	h_williamsS=55 	h_williamsL=10 	h_rsi=10 	rsi_shift=1 	williams_thresholdS=-2 	williams_thresholdL=-85 	order_volume=1 	broker_payout=0.75 	stake=100 	testmode=0
63	-4954.75	2285	0.78	-2.17	5162.75	51.48%	0.00000000	h_momentum=15 	momentum_diff=11 	momentum_max=3	h1_value=24 	h2_value=50 	trade_dur=5 	h_williamsS=55 	h_williamsL=10 	h_rsi=10 	rsi_shift=1 	williams_thresholdS=-2 	williams_thresholdL=-85 	order_volume=1 	broker_payout=0.75 	stake=100 	testmode=0
64	-4954.75	2285	0.78	-2.17	5162.75	51.48%	0.00000000	h_momentum=20 	momentum_diff=11 	momentum_max=3	h1_value=24 	h2_value=50 	trade_dur=5 	h_williamsS=55 	h_williamsL=10 	h_rsi=10 	rsi_shift=1 	williams_thresholdS=-2 	williams_thresholdL=-85 	order_volume=1 	broker_payout=0.75 	stake=100 	testmode=0
65	-4954.75	2285	0.78	-2.17	5162.75	51.48%	0.00000000	h_momentum=25 	momentum_diff=11 	momentum_max=3	h1_value=24 	h2_value=50 	trade_dur=5 	h_williamsS=55 	h_williamsL=10 	h_rsi=10 	rsi_shift=1 	williams_thresholdS=-2 	williams_thresholdL=-85 	order_volume=1 	broker_payout=0.75 	stake=100 	testmode=0
66	-4954.75	2285	0.78	-2.17	5162.75	51.48%	0.00000000	h_momentum=30 	momentum_diff=11 	momentum_max=3	h1_value=24 	h2_value=50 	trade_dur=5 	h_williamsS=55 	h_williamsL=10 	h_rsi=10 	rsi_shift=1 	williams_thresholdS=-2 	williams_thresholdL=-85 	order_volume=1 	broker_payout=0.75 	stake=100 	testmode=0
67	-4954.75	2285	0.78	-2.17	5162.75	51.48%	0.00000000	h_momentum=35 	momentum_diff=11 	momentum_max=3	h1_value=24 	h2_value=50 	trade_dur=5 	h_williamsS=55 	h_williamsL=10 	h_rsi=10 	rsi_shift=1 	williams_thresholdS=-2 	williams_thresholdL=-85 	order_volume=1 	broker_payout=0.75 	stake=100 	testmode=0
68	-4954.75	2285	0.78	-2.17	5162.75	51.48%	0.00000000	h_momentum=40 	momentum_diff=11 	momentum_max=3	h1_value=24 	h2_value=50 	trade_dur=5 	h_williamsS=55 	h_williamsL=10 	h_rsi=10 	rsi_shift=1 	williams_thresholdS=-2 	williams_thresholdL=-85 	order_volume=1 	broker_payout=0.75 	stake=100 	testmode=0
69	-4954.75	2285	0.78	-2.17	5162.75	51.48%	0.00000000	h_momentum=45 	momentum_diff=11 	momentum_max=3	h1_value=24 	h2_value=50 	trade_dur=5 	h_williamsS=55 	h_williamsL=10 	h_rsi=10 	rsi_shift=1 	williams_thresholdS=-2 	williams_thresholdL=-85 	order_volume=1 	broker_payout=0.75 	stake=100 	testmode=0
70	-4954.75	2285	0.78	-2.17	5162.75	51.48%	0.00000000	h_momentum=50 	momentum_diff=11 	momentum_max=3	h1_value=24 	h2_value=50 	trade_dur=5 	h_williamsS=55 	h_williamsL=10 	h_rsi=10 	rsi_shift=1 	williams_thresholdS=-2 	williams_thresholdL=-85 	order_volume=1 	broker_payout=0.75 	stake=100 	testmode=0
71	-4954.75	2285	0.78	-2.17	5162.75	51.48%	0.00000000	h_momentum=55 	momentum_diff=11 	momentum_max=3	h1_value=24 	h2_value=50 	trade_dur=5 	h_williamsS=55 	h_williamsL=10 	h_rsi=10 	rsi_shift=1 	williams_thresholdS=-2 	williams_thresholdL=-85 	order_volume=1 	broker_payout=0.75 	stake=100 	testmode=0
72	-4954.75	2285	0.78	-2.17	5162.75	51.48%	0.00000000	h_momentum=60 	momentum_diff=11 	momentum_max=3	h1_value=24 	h2_value=50 	trade_dur=5 	h_williamsS=55 	h_williamsL=10 	h_rsi=10 	rsi_shift=1 	williams_thresholdS=-2 	williams_thresholdL=-85 	order_volume=1 	broker_payout=0.75 	stake=100 	testmode=0
73	-4954.75	2285	0.78	-2.17	5162.75	51.48%	0.00000000	h_momentum=5 	momentum_diff=13 	momentum_max=3	h1_value=24 	h2_value=50 	trade_dur=5 	h_williamsS=55 	h_williamsL=10 	h_rsi=10 	rsi_shift=1 	williams_thresholdS=-2 	williams_thresholdL=-85 	order_volume=1 	broker_payout=0.75 	stake=100 	testmode=0
74	-4954.75	2285	0.78	-2.17	5162.75	51.48%	0.00000000	h_momentum=10 	momentum_diff=13 	momentum_max=3	h1_value=24 	h2_value=50 	trade_dur=5 	h_williamsS=55 	h_williamsL=10 	h_rsi=10 	rsi_shift=1 	williams_thresholdS=-2 	williams_thresholdL=-85 	order_volume=1 	broker_payout=0.75 	stake=100 	testmode=0
75	-4954.75	2285	0.78	-2.17	5162.75	51.48%	0.00000000	h_momentum=15 	momentum_diff=13 	momentum_max=3	h1_value=24 	h2_value=50 	trade_dur=5 	h_williamsS=55 	h_williamsL=10 	h_rsi=10 	rsi_shift=1 	williams_thresholdS=-2 	williams_thresholdL=-85 	order_volume=1 	broker_payout=0.75 	stake=100 	testmode=0
76	-4954.75	2285	0.78	-2.17	5162.75	51.48%	0.00000000	h_momentum=20 	momentum_diff=13 	momentum_max=3	h1_value=24 	h2_value=50 	trade_dur=5 	h_williamsS=55 	h_williamsL=10 	h_rsi=10 	rsi_shift=1 	williams_thresholdS=-2 	williams_thresholdL=-85 	order_volume=1 	broker_payout=0.75 	stake=100 	testmode=0
