,a_trade-return-bool,b_trade-return,c_rate-return-1,d_rate-return-2,e_rate-return-3,f_rate-return-return-1,g_rate-return-return-2,h_rate-return-return-3,i_volume-return-1,j_volume-return-2,k_volume-return-3,l_volume-return-std-1,m_volume-return-std-2,o_volume-return-std-3
197,0,-36,0.0019516655091474308,-0.003474423676802471,0.002225325924992785,0.005426089185949902,-0.00027366041584535403,-0.005426089185949902,-0.0056997496017952565,0.00027366041584535403,0.0056997496017952565,5298.910000000001,4793.780000000001,1140.7799999999995
198,0,-13,0.0003328544900319251,-0.0007038457880220452,-0.002647081441078094,0.0010367002780539702,0.0029799359311100193,-0.0010367002780539702,0.0019432356530560489,-0.0029799359311100193,-0.0019432356530560489,449.5799999999999,918.1400000000003,-1472.24
199,1,68,0.0012766669308046093,0.0009854534357358238,-0.0007551954852724605,0.00029121349506878546,0.0020318624160770697,-0.00029121349506878546,0.0017406489210082844,-0.0020318624160770697,-0.0017406489210082844,99.64999999999986,415.68000000000006,94.14000000000001
200,1,42,0.0006901372311340397,0.0006606446367089287,-0.0010410275223003854,2.9492594425111016e-05,0.001731164753434425,-2.9492594425111016e-05,0.001701672159009314,-0.001731164753434425,-0.001701672159009314,-823.3699999999999,-1446.8399999999997,-392.69999999999993
201,1,21,0.000736390250911546,-0.0010524980978950005,-0.0003597371751530436,0.0017888883488065463,0.0010961274260645896,-0.0017888883488065463,-0.0006927609227419569,-0.0010961274260645896,0.0006927609227419569,-16.490000000000236,-108.95000000000027,10.800000000000182
202,1,23,0.001453618792957984,0.0005687347547490128,-0.00037277486457104814,0.0008848840382089712,0.0018263936575290322,-0.0008848840382089712,0.000941509619320061,-0.0018263936575290322,-0.000941509619320061,1393.67,365.52000000000044,-400.5
203,0,-34,0.00048399239952674945,0.0008466277049438615,-0.0021343112438068344,-0.00036263530541711205,0.0026183036433335837,0.00036263530541711205,0.002980938948750696,-0.0026183036433335837,-0.002980938948750696,-2863.7000000000003,-567.6299999999997,1995.3399999999992
204,1,37,0.0011558329554647397,0.0011658336330601297,-0.002364727527230511,-1.000067759538998e-05,0.003520560482695251,1.000067759538998e-05,0.0035305611602906408,-0.003520560482695251,-0.0035305611602906408,585.5400000000004,545.5500000000002,715.26
205,0,-38,0.0006546145844543559,0.00019639519782066743,-0.0015712148366666709,0.00045821938663368844,0.002225829421121027,-0.00045821938663368844,0.0017676100344873383,-0.002225829421121027,-0.0017676100344873383,1576.37,1498.9200000000003,-854.109999999999
206,1,39,7.145600543052954e-05,-0.00047050262226796597,-0.0020673295247048925,0.0005419586276984955,0.002138785530135422,-0.0005419586276984955,0.0015968269024369266,-0.002138785530135422,-0.0015968269024369266,-441.0699999999995,-195.51,0.48999999999995225
207,1,37,0.0010554698171108528,-0.0011700026419414326,-7.242363566660653e-05,0.0022254724590522854,0.0011278934527774592,-0.0022254724590522854,-0.0010975790062748261,-0.0011278934527774592,0.0010975790062748261,1554.660000000001,1045.4,642.8199999999996
208,0,-1,0.00024040173801532374,-0.0017096972491163044,-0.0011050510762376877,0.0019500989871316281,0.0013454528142530114,-0.0019500989871316281,-0.0006046461728786167,-0.0013454528142530114,0.0006046461728786167,338.0500000000002,388.05000000000064,184.61
209,1,39,0.002126698035462652,-0.001718025808850265,-7.738487093072924e-05,0.003844723844312917,0.0022040829063933814,-0.003844723844312917,-0.0016406409379195357,-0.0022040829063933814,0.0016406409379195357,3958.709999999998,2323.129999999999,292.9499999999998
210,1,10,0.0006156065043223693,-0.0010728573552128695,0.00011965469829603145,0.0016884638595352388,0.0004959518060263379,-0.0016884638595352388,-0.001192512053508901,-0.0004959518060263379,0.001192512053508901,-1308.1499999999992,-585.8999999999994,365.81000000000006
211,0,-22,0.0005181756703347664,0.00012043152517013326,-0.0010367013889639595,0.00039774414516463314,0.0015548770592987257,-0.00039774414516463314,0.0011571329141340928,-0.0015548770592987257,-0.0011571329141340928,542.2900000000004,988.0300000000001,541.86
212,0,-12,0.0014851831143416576,0.0007492111061023759,-0.00059991691798088,0.0007359720082392818,0.0020851000323225378,-0.0007359720082392818,0.001349128024083256,-0.0020851000323225378,-0.001349128024083256,1185.6600000000005,957.2200000000009,338.98999999999995
213,0,-3,0.0002614720878545927,-0.002788537007140432,0.00014027454966480027,0.0030500090949950247,0.00012119753818979243,-0.0030500090949950247,-0.0029288115568052325,-0.00012119753818979243,0.0029288115568052325,331.2700000000001,959.0799999999995,22.849999999999994
214,1,40,0.0007555789843611499,-8.306231590499041e-05,-0.0003805946601810531,0.0008386413002661403,0.001136173644542203,-0.0008386413002661403,0.0002975323442760627,-0.001136173644542203,-0.0002975323442760627,-57.83000000000004,-302.5799999999997,-84.7899999999999
215,1,10,0.0009156702882601841,0.0009076788351028661,-0.0007498033258282076,7.991453157318038e-06,0.0016654736140883917,-7.991453157318038e-06,0.0016574821609310736,-0.0016654736140883917,-0.0016574821609310736,-450.79999999999995,-67.41999999999985,695.7999999999998
216,0,-4,0.0006698750154248365,-0.0003275382609646531,-0.00032947531871017243,0.0009974132763894896,0.000999350334135009,-0.0009974132763894896,1.937057745519336e-06,-0.000999350334135009,-1.937057745519336e-06,-5.8299999999994725,-55.710000000000036,-927.8200000000003
217,1,23,0.0009850483729111784,-0.00031379078479707947,-0.00023444024420673972,0.001298839157708258,0.001219488617117918,-0.001298839157708258,-7.935054059033975e-05,-0.001219488617117918,7.935054059033975e-05,304.1699999999996,-118.25,-318.5900000000001
218,1,9,0.0008985371814684701,0.001280376273843862,-0.0011453417008108332,-0.000381839092375392,0.0020438788822793033,0.000381839092375392,0.0024257179746546955,-0.0020438788822793033,-0.0024257179746546955,1611.3200000000002,168.25000000000068,613.6700000000001
219,1,72,0.0005139765554555289,-0.004013172108126634,0.0015934909359378226,0.004527148663582163,-0.0010795143804822938,-0.004527148663582163,-0.0056066630440644565,0.0010795143804822938,0.0056066630440644565,2453.95,2761.08,72.72000000000003
220,0,-24,0.0008361735969098223,-7.209852591290138e-05,-0.00028690086438368603,0.0009082721228227237,0.0011230744612935083,-0.0009082721228227237,0.00021480233847078465,-0.0011230744612935083,-0.00021480233847078465,-417.21000000000026,-245.77999999999997,413.38
221,0,-10,0.0006163328197226628,-0.0009597244407633206,-0.00014879546271583753,0.0015760572604859835,0.0007651282824385003,-0.0015760572604859835,-0.0008109289780474831,-0.0007651282824385003,0.0008109289780474831,343.5899999999988,-103.34999999999945,626.3399999999999
222,1,17,0.0009683345550639612,0.0014468274543693177,-0.0016009616464345104,-0.0004784928993053565,0.0025692962014984715,0.0004784928993053565,0.0030477891008038284,-0.0025692962014984715,-0.0030477891008038284,424.6400000000003,832.9200000000003,-203.52999999999997
223,1,122,0.0009490410166488869,-0.00043899573270311104,-0.0003657121898378496,0.001388036749351998,0.0013147532064867364,-0.001388036749351998,-7.328354286526142e-05,-0.0013147532064867364,7.328354286526142e-05,1091.0299999999997,288.5800000000004,-144.43
224,1,9,0.0004286873956784392,0.0002845999107391163,-0.002302388102874854,0.0001440874849393229,0.002731075498553293,-0.0001440874849393229,0.0025869880136139703,-0.002731075498553293,-0.0025869880136139703,546.2700000000002,255.35999999999945,842.7400000000005
225,1,12,0.0018483615140174785,-0.0016426839126918447,0.0009453063622951924,0.003491045426709323,0.0009030551517222861,-0.003491045426709323,-0.002587990274987037,-0.0009030551517222861,0.002587990274987037,1226.5399999999995,1282.4499999999996,-120.82999999999981
226,0,-48,0.0008356874892133019,0.0001870340272940055,-0.0014926706045955314,0.0006486534619192964,0.002328358093808833,-0.0006486534619192964,0.001679704631889537,-0.002328358093808833,-0.001679704631889537,-918.5299999999993,60.779999999999745,-574.8900000000001
227,1,48,0.0013481356821658961,0.00010931280824590328,-0.0014531777578322305,0.001238822873919993,0.0028013134399981266,-0.001238822873919993,0.0015624905660781337,-0.0028013134399981266,-0.0015624905660781337,-993.4400000000005,130.1299999999992,455.0500000000002
228,1,21,0.0013436805879288877,0.0003204415553839933,-0.0005235557249588749,0.0010232390325448945,0.0018672363128877626,-0.0010232390325448945,0.0008439972803428683,-0.0018672363128877626,-0.0008439972803428683,-309.6999999999998,-333.0,117.05000000000018
229,1,143,0.0007173535173316519,0.00015785838787107963,-0.002034497344954151,0.0005594951294605723,0.002751850862285803,-0.0005594951294605723,0.0021923557328252306,-0.002751850862285803,-0.0021923557328252306,-401.80999999999995,64.22000000000025,-212.80999999999995
230,0,-1,0.0010885341074021392,-0.00041946308724830506,0.0,0.0015079971946504443,0.0010885341074021392,-0.0015079971946504443,-0.00041946308724830506,-0.0010885341074021392,0.00041946308724830506,667.19,801.4199999999997,-151.25
231,1,13,0.0012400469912544551,-0.0003278172615456879,-0.00018405160373901816,0.001567864252800143,0.0014240985949934733,-0.001567864252800143,-0.00014376565780666972,-0.0014240985949934733,0.00014376565780666972,81.25,546.6899999999996,229.49
232,1,63,0.0007342689841061868,-0.009287966368891253,0.00046423551207343093,0.01002223535299744,0.00027003347203275585,-0.01002223535299744,-0.009752201880964683,-0.00027003347203275585,0.009752201880964683,1578.78,3051.1299999999987,96.0
233,1,12,0.00038899694359531805,0.0008410651726171064,-0.0029254184097060178,-0.0004520682290217883,0.003314415353301336,0.0004520682290217883,0.003766483582323124,-0.003314415353301336,-0.003766483582323124,275.03999999999996,225.31999999999925,586.5000000000001
234,1,24,0.000325766248755175,-9.942070867087404e-05,-0.0026118704862912205,0.00042518695742604906,0.0029376367350463957,-0.00042518695742604906,0.0025124497776203465,-0.0029376367350463957,-0.0025124497776203465,231.70000000000027,653.4400000000005,-163.75
235,0,-4,0.00042262251357093626,0.00045906351043861017,-0.0019733138949334338,-3.644099686767391e-05,0.00239593640850437,3.644099686767391e-05,0.002432377405372044,-0.00239593640850437,-0.002432377405372044,-292.98,-486.84000000000015,870.4599999999999
236,0,-6,0.0012259259952461627,-0.00033437211604046233,0.00012984567841109788,0.001560298111286625,0.0010960803168350648,-0.001560298111286625,-0.0004642177944515602,-0.0010960803168350648,0.0004642177944515602,983.1500000000001,1270.98,-296.38
237,0,-20,0.001915010882866825,-3.3451976342832925e-05,-0.000359189573116222,0.0019484628592096578,0.002274200455983047,-0.0019484628592096578,0.0003257375967733891,-0.002274200455983047,-0.0003257375967733891,3718.18,2182.75,695.7900000000002
238,1,16,0.0006719740170045189,-0.0006580537723938108,-0.00023297242473349492,0.0013300277893983298,0.0009049464417380138,-0.0013300277893983298,-0.0004250813476603159,-0.0009049464417380138,0.0004250813476603159,398.78999999999974,176.19000000000005,-180.81999999999982
239,1,4,0.0009174054276700532,-0.0012159861647795026,-6.308640444469376e-05,0.0021333915924495557,0.000980491832114747,-0.0021333915924495557,-0.0011528997603348088,-0.000980491832114747,0.0011528997603348088,-468.3699999999981,318.5099999999993,-236.73000000000002
240,1,6,0.0006307128938427081,0.0002567810468558154,-0.0026119362444180613,0.00037393184698689277,0.0032426491382607694,-0.00037393184698689277,0.0028687172912738768,-0.0032426491382607694,-0.0028687172912738768,137.0600000000004,-154.96000000000004,683.6600000000007
241,0,-8,0.000799195163458933,-0.0003051695725591937,-0.0019249205171396467,0.0011043647360181267,0.0027241156805985797,-0.0011043647360181267,0.001619750944580453,-0.0027241156805985797,-0.001619750944580453,227.98999999999933,200.7800000000002,507.72
242,1,31,0.0006006062369203671,0.00012180597661329919,-0.0010324134348502758,0.0004788002603070679,0.001633019671770643,-0.0004788002603070679,0.001154219411463575,-0.001633019671770643,-0.001154219411463575,740.3000000000002,29.13000000000011,-45.240000000000464
243,1,7,0.0008836662749705672,0.000244856316952842,-0.0007429146147814377,0.0006388099580177252,0.001626580889752005,-0.0006388099580177252,0.0009877709317342798,-0.001626580889752005,-0.0009877709317342798,-998.2599999999998,-602.079999999999,108.42000000000002
244,0,-16,0.0009114142894728243,-0.0005861544857858102,-0.00015204764738850453,0.0014975687752586345,0.0010634619368613289,-0.0014975687752586345,-0.00043410683839730565,-0.0010634619368613289,0.00043410683839730565,-421.26,-557.26,73.14999999999998
245,1,13,0.0008889225124354026,0.00036886757654001185,-0.0005008089152696571,0.0005200549358953907,0.0013897314277050597,-0.0005200549358953907,0.0008696764918096689,-0.0013897314277050597,-0.0008696764918096689,1882.0200000000004,234.29999999999973,-139.44999999999993
246,1,5,0.0007852115340953119,-0.0003499094352050129,-8.717521782964666e-06,0.0011351209693003248,0.0007939290558782766,-0.0011351209693003248,-0.00034119191342204825,-0.0007939290558782766,0.00034119191342204825,-186.72999999999934,1042.92,68.89000000000001
247,1,2,0.001255498706741984,-8.249747351480346e-05,-0.0005169685400156902,0.0013379961802567875,0.0017724672467576742,-0.0013379961802567875,0.0004344710665008867,-0.0017724672467576742,-0.0004344710665008867,980.9400000000005,1207.8800000000006,29.56000000000006
248,0,-34,0.00042474869035826276,-0.0005633957649128406,-0.0004335081127946756,0.0009881444552711034,0.0008582568031529384,-0.0009881444552711034,-0.000129887652118165,-0.0008582568031529384,0.000129887652118165,619.2199999999998,78.78999999999928,503.31999999999925
249,0,-4,0.0006784452296820296,-0.0002205846872866539,-0.00031717589201612606,0.0008990299169686836,0.0009956211216981558,-0.0008990299169686836,9.659120472947216e-05,-0.0009956211216981558,-9.659120472947216e-05,1169.3100000000004,596.6200000000006,-484.7600000000002
250,1,5,0.0007817209162144801,0.0004897767721641155,-0.0029673720041164687,0.00029194414405036466,0.003749092920330949,-0.00029194414405036466,0.0034571487762805843,-0.003749092920330949,-0.0034571487762805843,22.09999999999991,93.77999999999975,741.5999999999999
251,1,21,0.0013231888852134285,0.001521143900212946,-0.0015155756563119808,-0.00019795501499951756,0.0028387645415254093,0.00019795501499951756,0.003036719556524927,-0.0028387645415254093,-0.003036719556524927,-983.19,40.35000000000127,-36.04000000000019
252,1,15,0.00046151093027447994,0.0010256198460883365,-0.0019641042270135134,-0.0005641089158138566,0.0024256151572879933,0.0005641089158138566,0.00298972407310185,-0.0024256151572879933,-0.00298972407310185,412.75,559.9199999999996,19.929999999999836
253,1,25,1.8879323364964674e-05,-0.0003722417917239668,-0.002446619217081804,0.00039112111508893147,0.002465498540446769,-0.00039112111508893147,0.002074377425357837,-0.002465498540446769,-0.002074377425357837,629.8699999999997,103.22000000000014,436.1200000000002
254,1,49,0.00115348700953919,-0.0009224036357516199,-0.0010723007943405263,0.00207589064529081,0.002225787803879716,-0.00207589064529081,0.0001498971585889064,-0.002225787803879716,-0.0001498971585889064,-1839.3999999999996,-1327.5499999999993,-47.840000000000146
255,0,-126,0.000744663246731735,-6.624929610122164e-05,-0.0032636973461179757,0.0008109125428329566,0.004008360592849711,-0.0008109125428329566,0.003197448050016754,-0.004008360592849711,-0.003197448050016754,190.17999999999847,-590.8500000000004,-189.5
256,1,6,0.0011239651296674586,-0.00013915763246469468,9.703136749880785e-05,0.0012631227621321534,0.0010269337621686507,-0.0012631227621321534,-0.00023618899996350254,-0.0010269337621686507,0.00023618899996350254,133.49,-338.8800000000008,379.73
257,1,24,0.0007115295147916066,-0.0009454526354492921,0.00014094121384050976,0.0016569821502408987,0.0005705883009510969,-0.0016569821502408987,-0.0010863938492898018,-0.0005705883009510969,0.0010863938492898018,516.9099999999996,951.1999999999999,-20.660000000000025
258,0,-51,0.0009096532401847413,-0.0006323402517505101,2.1026647069782594e-05,0.0015419934919352514,0.0008886265931149587,-0.0015419934919352514,-0.0006533668988202927,-0.0008886265931149587,0.0006533668988202927,295.28,710.2899999999997,177.5700000000001
259,1,0,0.0005314129169990261,-0.0006051755666943152,-0.0017119133558775891,0.0011365884836933412,0.0022433262728766153,-0.0011365884836933412,0.0011067377891832739,-0.0022433262728766153,-0.0011067377891832739,-850.98,-302.0300000000009,121.02999999999992
260,0,-10,0.001006763621054062,-0.0009704699847496652,-0.0019521916933043027,0.001977233605803727,0.002958955314358365,-0.001977233605803727,0.0009817217085546373,-0.002958955314358365,-0.0009817217085546373,827.0700000000006,919.9700000000007,315.5400000000002
261,1,41,0.004074175573216526,-0.005634729947668185,-0.0015307548247974199,0.00970890552088471,0.005604930398013946,-0.00970890552088471,-0.004103975122870765,-0.005604930398013946,0.004103975122870765,5009.23,4551.43,246.9100000000002
262,1,41,0.0004951266699063705,-0.00036459576273436905,-0.0015282399682411104,0.0008597224326407396,0.002023366638147481,-0.0008597224326407396,0.0011636442055067413,-0.002023366638147481,-0.0011636442055067413,361.73,228.27000000000004,69.53999999999996
263,1,48,0.0004053095551725549,-0.00021722244895268597,-0.0022311937728645087,0.0006225320041252409,0.0026365033280370638,-0.0006225320041252409,0.002013971323911823,-0.0026365033280370638,-0.002013971323911823,-497.47000000000025,-334.53999999999996,-560.1099999999999
264,0,-36,0.0011094879713011224,3.959350666487329e-05,-0.0008910686932957196,0.001069894464636249,0.002000556664596842,-0.001069894464636249,0.0009306621999605929,-0.002000556664596842,-0.0009306621999605929,-215.71999999999844,-339.9199999999996,-664.31
265,0,-60,0.00043979805939109586,-0.002169984302241228,-0.00014620432681265063,0.0026097823616323236,0.0005860023862037465,-0.0026097823616323236,-0.002023779975428577,-0.0005860023862037465,0.002023779975428577,-335.56000000000006,568.8800000000003,-250.86
266,1,12,0.000926495005183031,0.0008075405756041838,-0.0018395361680948953,0.00011895442957884721,0.0027660311732779263,-0.00011895442957884721,0.0026470767436990793,-0.0027660311732779263,-0.0026470767436990793,-1007.4199999999996,-351.9100000000001,321.65999999999985
267,1,19,0.0004288047296249057,-0.0010880887455795491,-0.00016374497350179522,0.0015168934752044548,0.0005925497031267009,-0.0015168934752044548,-0.0009243437720777539,-0.0005925497031267009,0.0009243437720777539,-1627.0799999999995,-1448.14,8.930000000000003
268,0,-4,0.0002647555575842438,-2.6572599663735682e-05,-0.002052076438268883,0.0002913281572479795,0.0023168319958531266,-0.0002913281572479795,0.0020255038386051472,-0.0023168319958531266,-0.0020255038386051472,-815.58,-907.68,136.24
269,0,-2,0.0008754012255615788,-1.984835854087871e-05,-6.814774430969077e-05,0.0008952495841024575,0.0009435489698712696,-0.0008952495841024575,4.8299385768812056e-05,-0.0009435489698712696,-4.8299385768812056e-05,968.5099999999998,338.67999999999984,41.97
270,1,14,0.0007107385302289679,-0.0005295102691897248,8.287576817447662e-05,0.0012402487994186927,0.0006278627620544912,-0.0012402487994186927,-0.0006123860373642015,-0.0006278627620544912,0.0006123860373642015,2155.640000000001,859.1299999999999,329.21000000000004
271,1,15,0.0005469910931616395,-0.000337038554567063,-8.391426479564904e-05,0.0008840296477287024,0.0006309053579572886,-0.0008840296477287024,-0.000253124289771414,-0.0006309053579572886,0.000253124289771414,731.8199999999999,348.69000000000005,29.490000000000002
272,1,9,0.000969736890255115,-0.0007677363793552245,-9.452798500992848e-05,0.0017374732696103395,0.0010642648752650435,-0.0017374732696103395,-0.000673208394345296,-0.0010642648752650435,0.000673208394345296,-301.99000000000024,474.3400000000004,-473.53
273,1,11,0.0009156335268373213,-0.00010680123622441611,7.879069933574487e-05,0.0010224347630617373,0.0008368428275015765,-0.0010224347630617373,-0.00018559193556016098,-0.0008368428275015765,0.00018559193556016098,1041.99,193.12000000000012,1393.24
274,1,5,0.000521715253306651,-0.00035998320078395335,-7.289358369851057e-05,0.0008816984540906043,0.0005946088370051615,-0.0008816984540906043,-0.0002870896170854428,-0.0005946088370051615,0.0002870896170854428,293.5300000000002,88.85999999999979,-85.26999999999998
275,1,10,0.0001738875771055356,-0.0009433457328658384,-0.0009677614468032195,0.001117233309971374,0.001141649023908755,-0.001117233309971374,2.4415713937381072e-05,-0.001141649023908755,-2.4415713937381072e-05,-490.9699999999999,-120.11000000000035,76.2399999999999
276,1,8,0.0004218093788397536,-0.0012536284835117943,0.00043246149790065574,0.001675437862351548,-1.0652119060902134e-05,-0.001675437862351548,-0.00168608998141245,1.0652119060902134e-05,0.00168608998141245,-321.56999999999925,-551.4199999999998,-590.7700000000002
277,1,23,0.0005430330697934343,-0.0010786836040092935,-0.0007797539188368993,0.0016217166738027278,0.0013227869886303337,-0.0016217166738027278,-0.00029892968517239427,-0.0013227869886303337,0.00029892968517239427,292.7699999999995,-111.7399999999999,128.60999999999999
278,1,8,0.0020023697770754825,0.000250496175116025,-0.00048678927993268777,0.0017518736019594575,0.0024891590570081702,-0.0017518736019594575,0.0007372854550487128,-0.0024891590570081702,-0.0007372854550487128,1848.42,-2653.98,-1073.96
279,1,83,0.0007796233960395291,-0.001593559204884421,-0.00041214848885770327,0.00237318260092395,0.0011917718848972324,-0.00237318260092395,-0.0011814107160267179,-0.0011917718848972324,0.0011814107160267179,-1288.6399999999999,781.52,-109.35
280,0,-60,0.0012929203376369736,-0.0007202387076859823,-0.0011965938816020582,0.002013159045322956,0.002489514219239032,-0.002013159045322956,0.0004763551739160759,-0.002489514219239032,-0.0004763551739160759,3053.8700000000017,1213.7199999999993,66.20000000000005
281,1,32,0.001781827199500402,-0.0015418868600529892,-0.00022613384438899774,0.003323714059553391,0.0020079610438894,-0.003323714059553391,-0.0013157530156639916,-0.0020079610438894,0.0013157530156639916,71.5,395.5799999999999,430.82
282,0,-63,0.00107455777814505,-0.0007946323863964894,-0.0012168526349144125,0.0018691901645415394,0.0022914104130594623,-0.0018691901645415394,0.0004222202485179231,-0.0022914104130594623,-0.0004222202485179231,567.7299999999991,-1556.5400000000004,37.269999999999925
283,1,10,0.00027555041194783555,-0.0008204812635412548,-0.0012463155988078022,0.0010960316754890904,0.0015218660107556377,-0.0010960316754890904,0.0004258343352665474,-0.0015218660107556377,-0.0004258343352665474,242.33000000000038,112.10000000000036,413.58000000000004
284,1,46,0.0009461520089653545,-0.00028187240148865397,-0.0002576140405836173,0.0012280244104540085,0.001203766049548972,-0.0012280244104540085,-2.4258360905036688e-05,-0.001203766049548972,2.4258360905036688e-05,789.47,552.4099999999999,374.22
285,0,-9,0.0006724206221273542,-0.0019947749765130566,-0.0001957060042603035,0.0026671955986404105,0.0008681266263876577,-0.0026671955986404105,-0.0017990689722527532,-0.0008681266263876577,0.0017990689722527532,-488.69000000000005,10.769999999999527,2618.2699999999986
286,1,38,0.000894165798619035,-0.00020604882069237294,-0.0006866745599561158,0.001100214619311408,0.001580840358575151,-0.001100214619311408,0.00048062573926374293,-0.001580840358575151,-0.00048062573926374293,520.9500000000003,-201.08000000000084,-2059.6000000000004
287,1,16,0.0003789209071921235,-0.003192007006844672,-0.00012889437729473756,0.0035709279140367957,0.000507815284486861,-0.0035709279140367957,-0.0030631126295499345,-0.000507815284486861,0.0030631126295499345,-727.0999999999999,1748.5400000000004,-381.86
288,0,-58,0.0007956406294813376,-0.0007078473647297422,-0.0006106267849091238,0.0015034879942110797,0.0014062674143904613,-0.0015034879942110797,-9.722057982061846e-05,-0.0014062674143904613,9.722057982061846e-05,-1388.96,-947.21,690.31
289,0,-51,0.0008015847422489762,-0.0005220787758865345,-0.00039081592986575127,0.0013236635181355107,0.0011924006721147275,-0.0013236635181355107,-0.00013126284602078326,-0.0011924006721147275,0.00013126284602078326,53.750000000001364,-395.73000000000025,-100.99000000000001
290,0,-2,0.0006322618480373121,-0.0013772006651181126,-0.0027424161048775117,0.0020094625131554245,0.003374677952914824,-0.0020094625131554245,0.0013652154397593992,-0.003374677952914824,-0.0013652154397593992,2369.4599999999978,1651.54,-138.94999999999982
291,1,9,0.0006430218351842468,-0.0010338753733439977,-0.001600035207061636,0.0016768972085282445,0.0022430570422458827,-0.0016768972085282445,0.0005661598337176382,-0.0022430570422458827,-0.0005661598337176382,1005.5199999999991,1720.3399999999997,-66.65000000000009
292,1,50,0.0007616006459842619,-0.0032815868634771166,-0.0009232378655664216,0.004043187509461379,0.0016848385115506835,-0.004043187509461379,-0.0023583489979106947,-0.0016848385115506835,0.0023583489979106947,-537.3499999999985,1348.019999999999,-160.58999999999992
293,0,-41,0.0009815253086760658,-0.0001831097079715242,-0.0005287629341348017,0.00116463501664759,0.0015102882428108676,-0.00116463501664759,0.0003456532261632776,-0.0015102882428108676,-0.0003456532261632776,164.25,467.2399999999998,-1434.67
294,1,10,0.0003210802975956337,-0.0029513812084864368,0.0001587110587375024,0.0032724615060820703,0.0001623692388581313,-0.0032724615060820703,-0.0031100922672239392,-0.0001623692388581313,0.0031100922672239392,618.26,651.4300000000005,-217.75000000000003
295,1,34,0.00032131611078965765,-0.0017430547192414418,-0.0007041641850307475,0.0020643708300310992,0.0010254802958204051,-0.0020643708300310992,-0.0010388905342106941,-0.0010254802958204051,0.0010388905342106941,-901.7900000000011,-495.3099999999997,273.1999999999998
296,0,-32,0.0004785437545439349,-0.0003440410810535207,-0.0014788413527245282,0.0008225848355974555,0.001957385107268463,-0.0008225848355974555,0.0011348002716710076,-0.001957385107268463,-0.0011348002716710076,1183.1600000000003,917.8800000000001,1531.5
297,0,-11,0.000981300268711311,-1.9026961204150755e-05,-0.0006530496796105293,0.0010003272299154617,0.0016343499483218403,-0.0010003272299154617,0.0006340227184063785,-0.0016343499483218403,-0.0006340227184063785,3005.259999999999,1248.87,593.3199999999995
298,0,-33,0.0008707208652215813,-0.0011491857829301288,0.00041480264727063344,0.00201990664815171,0.00045591821795094785,-0.00201990664815171,-0.0015639884302007623,-0.00045591821795094785,0.0015639884302007623,1123.9499999999996,-261.4000000000003,-203.66
299,1,18,0.0010320954277259881,-0.0009004277031589292,-0.0014759850315080767,0.0019325231308849173,0.002508080459234065,-0.0019325231308849173,0.0005755573283491475,-0.002508080459234065,-0.0005755573283491475,753.97,229.5999999999999,-1218.1700000000003
300,1,12,0.0005658896332668652,-0.0036862558886375948,0.0006195998004888877,0.00425214552190446,-5.371016722202247e-05,-0.00425214552190446,-0.004305855689126482,5.371016722202247e-05,0.004305855689126482,1059.199999999998,1796.8899999999994,-1506.8700000000001
301,1,29,0.001208381775405758,-0.0008092035931148776,-0.0002855327979936709,0.0020175853685206356,0.001493914573399429,-0.0020175853685206356,-0.0005236707951212067,-0.001493914573399429,0.0005236707951212067,-307.30999999999995,783.0899999999988,-47.460000000000036
302,1,9,0.00010100546347739267,-0.0021411507573447794,-0.0009253777072990006,0.002242156220822172,0.0010263831707763933,-0.002242156220822172,-0.0012157730500457788,-0.0010263831707763933,0.0012157730500457788,-1055.8700000000003,936.4,307.01999999999975
303,0,-16,0.0002571638501100624,-0.0010899320693500607,-0.0011814929625010397,0.001347095919460123,0.001438656812611102,-0.001347095919460123,9.156089315097904e-05,-0.001438656812611102,-9.156089315097904e-05,1202.6,981.8400000000008,7.7199999999998
304,1,36,0.0007630780546107461,-0.0012157311754642094,-0.0001257015718980497,0.0019788092300749554,0.0008887796265087958,-0.0019788092300749554,-0.0010900296035661597,-0.0008887796265087958,0.0010900296035661597,-721.5099999999998,72.63999999999942,33.63999999999997
305,0,-4,4.6165067816582044e-05,0.0009285653989258643,-0.0037987582598830363,-0.0008824003311092822,0.0038449233276996184,0.0008824003311092822,0.0047273236588089,-0.0038449233276996184,-0.0047273236588089,178.83000000000038,-538.0000000000002,-343.8399999999999
306,1,10,0.001045986374407447,0.00015606203465878856,-0.00010766239605833877,0.0008899243397486584,0.0011536487704657857,-0.0008899243397486584,0.00026372443071712734,-0.0011536487704657857,-0.00026372443071712734,-2663.4800000000005,-1955.6099999999983,-817.3499999999997
307,0,-9,0.0005276214454973872,-0.0018056966817895479,1.0599463243344949e-05,0.002333318127286935,0.0005170219822540422,-0.002333318127286935,-0.0018162961450328928,-0.0005170219822540422,0.0018162961450328928,-1375.819999999999,-432.67999999999984,609.81
308,0,-3,0.00046084223526933184,-0.0012747340033693567,-0.00034733039751431576,0.0017355762386386886,0.0008081726327836475,-0.0017355762386386886,-0.0009274036058550409,-0.0008081726327836475,0.0009274036058550409,596.5999999999999,-407.6700000000001,-43.22999999999999
309,1,37,0.00036839875481216815,-0.002321951718756011,-0.0004259029088959519,0.0026903504735681792,0.00079430166370812,-0.0026903504735681792,-0.001896048809860059,-0.00079430166370812,0.001896048809860059,844.0800000000027,-23.519999999999072,2026.0
