,a_trade-return-bool,b_trade-return,c_rate-return-std-1,d_rate-return-std-2,e_rate-return-std-3,f_rate-return-return-1,g_rate-return-return-2,h_rate-return-return-3,i_volume-return-1,j_volume-return-2,k_volume-return-3,l_volume-return-std-1,m_volume-return-std-2,o_volume-return-std-3
1314,1,9,0.001515660795960693,0.00013651699403065856,0.0003129347616573607,0.0002700947868671353,0.3310455487390121,-8.349839275205888,-0.16879461658521572,-0.24367168446724416,7.362418048592362,0.24469858138418565,0.27759292534167784,2.7645967293832765
1315,0,-15,0.0008928992951621861,0.00047324763941783004,0.000755453034812524,0.0025078151553946364,1.933183838744768,3.1978292066260576,-0.10653192544027841,-0.14493774599139314,0.8229530993215626,0.2643900897660733,0.3630031197596873,0.7558328441385693
1316,1,5,0.0006695194801766662,0.0005834896667784991,0.0008659503907020184,0.002661319989523476,0.5636266135239529,1.7688830489210658,0.4061599799049767,0.679973100855587,-0.5679338862106683,0.20759549376502234,0.28308741800945464,0.3794983968676173
1317,0,-1,0.0007388223973040387,0.0006257875931216917,0.0010433225529388763,0.0008089863798522598,13.331726779338034,-15.332094738121734,-0.10918412972844063,0.09165070796326748,-0.002065270336093415,0.1956058232508135,0.29030475734460076,0.38273027657927317
1318,1,3,0.0006635474742572561,0.0005341569653502736,0.0007759408706402416,0.0007543371532231745,-1.0498813379015524,-0.6878406973227079,-0.530268558375727,-0.29559054266082363,-0.14337452443448329,0.41096459287008413,0.2199518792103867,0.3299469246239888
1319,1,15,0.0005388812053880223,0.00022654203904800982,0.00045900429090407855,0.0001856999183576226,0.7265778262226201,1.1797921333761123,-0.027012458807531163,-0.21973516003762747,-0.4925856261755829,0.26394391739701856,0.45948526124924965,0.2310846309413229
1320,1,5,0.0006829545158034279,0.00013196656627846576,0.002133671937960004,6.57345847190693e-06,0.023409289435609677,3.180186312262078,-0.5569956577021807,-0.1808152209817005,-0.4102101464657186,0.90826898298814,0.8430638710080018,41.52905806904384
1321,0,-12,0.0005274999367970738,0.0001357014307137021,0.000197731951714564,0.0007492963682212291,0.7642350859522564,1.1262453392520264,0.21020561685055164,0.13825820812465184,-0.05228351797422517,0.21262202460438345,0.595324536257043,0.8206798224196886
1322,0,-5,0.0004239211848141285,0.0002963125350776115,0.00020913542566597165,0.000317732765898371,0.9024848504859666,3.7875597833814907,-0.18701772405256642,0.8789945490712756,-0.5408878504672897,0.16931033679980953,0.525302522236869,0.5696824594010004
1323,0,0,0.0003530423438341242,0.0002623531658305262,0.00019156751895478473,0.0007277610885509171,0.4369203323148255,0.749635301659451,-0.06315559232737057,-0.272537820314912,0.3095191364082433,0.20416368191176243,0.6050725970423929,0.5741109686418001
1324,0,-3,0.0008925018371903566,0.00031773968958654665,0.0015534659573837762,0.00017865751012408163,-0.10429835766156037,-0.39154042400330075,0.11465949551899454,0.025109301672616012,-0.07324574726609999,0.15191172556827406,0.2430809336057808,0.7612403746383595
1325,0,-3,0.0007857522900373727,0.0005085676587162261,0.0011548519001029769,0.0004563206890087474,0.7602864123077928,-3.848260996082954,-0.06502882589757607,-0.11331747545346875,-0.6256008660708506,0.15639441391701794,0.08388506852403384,0.4189406833730105
1326,1,14,0.0005154533905370879,0.0004912691577733167,0.0005224734819260327,0.0009748751220670625,0.9443591075103805,-0.17622360757093253,0.5193554528435593,0.3290630494850531,0.47431678351695494,0.7646927867712549,0.6854267283197959,0.48570262819113735
1327,1,8,0.0005132285353040877,0.0004130730292319588,0.00047265659576904034,0.0004982583104293704,5.226085206989104,-2.6541402521547703,-0.36454041955083977,-0.2230679825592726,0.16225046996687867,0.7952717454055586,0.7104156654823283,0.4411334155132812
1328,1,16,0.0005335297680523842,0.00027030546594262827,7.017908922326142e-05,0.0007666380175038495,18.235110578871296,-1.9253858652443818,0.07724980521166998,-0.1680428322994976,0.4564600808641607,0.33312552142346075,1.0228422642077348,0.40310514380696555
1329,1,5,0.0006454860317444351,0.00026765624820212385,6.862391531400205e-05,0.00016642684827808347,8.520440846339575,-6.525098216816607,0.17908133833285245,0.7569186765615336,-0.4694749694749695,0.13432639600269886,0.3564006871291148,0.38520048710959925
1330,0,-1,0.0003131116193054744,0.00014130439592934113,4.746083004461953e-05,0.0007336435090568686,0.8101723295282466,11.899103538418451,0.2720549005659527,0.46075887392900866,7.597427101200687,0.32106912745609817,0.4143436982393933,2.906755619405051
1331,0,-22,0.00040422742340879365,0.0002447847507169113,0.00040747578830009775,0.0007001986932713405,5.653790668916776,-1.708214314127613,1.0944353934194044,1.603862190961547,0.6885510312004224,0.42061964344555663,0.5213985565693603,2.531703550304568
1332,0,-4,0.00037249451328420227,0.0003455747345043949,0.0013853556410238607,0.0006790542080978955,-1.9867567481622495,1.2240994238966232,0.01642684072590616,0.21538188509354494,0.041227589446489125,0.4107907150495618,0.547531196574931,0.5138558216216572
1333,0,-1,0.0006917274276710271,0.0007380797307947829,0.0006194622786536917,0.0008840461375276968,2.9106001450973906,3.577782112334489,-0.22306654103745988,0.24477064606889595,0.31998423899416073,0.1831026966717616,0.2625825194113668,0.284256075348549
1334,1,14,0.0006397146558722155,0.0004553632731238615,0.00035036370613011577,0.0008691166954855167,0.46303836249269065,0.27206546323755004,-0.06411451149960849,-0.1552584358177599,0.010618951937466668,0.15178745101290875,0.14448302239340854,0.3644552771948206
1335,1,15,0.0007284388268442511,0.0004348761943500454,0.00045341582667455,0.0007973279351857658,-1.4495765259339937,-0.23737491023609358,0.9990742392199823,0.848164237668161,0.4898455722673529,0.32490725723310776,0.29477199895096967,0.3190275432504842
1336,0,-8,0.00028499238959915716,0.00034124812935105715,0.0005825448413135411,0.0011693310429754804,0.4404317335699801,2.699061006738002,0.3201024536674496,0.23074008396611037,1.375086595081399,0.2636355303267904,0.41170678917958553,1.565945522787936
1337,0,-7,0.0005387691093035518,0.0002509943588261042,0.00041244980492017555,0.0003472459445271243,3.8410814461577685,1.4228782608890926,-0.1389626980071539,-0.003693208213323365,2.5162703613555517,0.2550141105482999,0.40067536777822854,1.0375261457842992
1338,0,-3,0.000351625073259776,0.00019597550388561694,0.00030937595633392565,0.0005071002388974256,0.6185189278873049,2.293665708085247,-0.3461479099678457,-0.28500563093258957,-0.3106448830483535,0.22870494893935162,0.263461225505477,1.0116044792994638
1339,0,-2,0.00019384936347203104,0.00015106709229421064,0.0006043287634512964,0.00025342438827371443,0.71853262054823,-3.7511744207333644,-0.2245028265304535,-0.3617736812605095,0.639380779875346,0.8832240296085442,0.8820663647238721,0.9225171094397062
1340,0,2,0.00024729929828148705,0.00015000750720095248,0.0002548427588960275,0.0008933442413162286,8.41545426598749,-1.2034229933615965,0.35757061541883234,0.5664284937071559,1.5979713372712312,0.20583390820413086,0.4350265044747595,0.6922214574675164
1341,1,7,0.00027236391462641965,0.00022177122655453268,0.0001979947341912365,0.00015333911161186355,-0.3596200615353076,-0.4994869152058899,-0.062304067099881864,-0.09985910080696815,-0.7583057975367979,0.20844869483949835,0.4740268431632942,0.7519142175511683
1342,0,2,0.00034096592503518857,0.00038146688485720466,0.00041047768655790533,0.0013144320735811882,0.6285783872789538,2.266873766313501,-0.07749392721573067,0.03223255275645192,0.5841986536808933,0.15696143007643493,0.2029830689124618,1.109697938657975
1343,0,-1,0.000509358380036392,0.000453715787058555,0.00041664187250781083,0.00227225242567907,14.804388379564637,-2.4746291789750563,-0.24602436341281908,-0.29754792002962865,0.2168770976506314,0.35202570856362175,0.5792324423636104,1.097606354806716
1344,0,-16,0.0006177188375359972,0.0004464072126972593,0.0005858056630856922,0.0018820917071078955,0.6093556899017466,1.938578279010535,-0.03415479003684043,0.3747288281281974,0.34771547188139657,0.1207719368409638,0.2353602040680478,0.44038597405347163
1345,0,-27,0.0010729672468227332,0.0005584635266849316,0.0005919182893928863,0.0006078447372588578,-6.404062829012076,-0.2998590782242607,-0.05232973618943001,0.2109188750729542,0.08143913615534686,0.3186066165832788,0.20347657668219948,0.24371650371791187
1346,1,60,0.0007789362619576311,0.0003745870238114489,0.0013073069444266205,0.0008255773265015558,-0.4003998912909742,-1.260911040872296,0.20850404778359158,0.28181128994634924,0.009614515983326294,0.2078765839768062,0.47554942772577813,0.31902860109474285
1347,1,20,0.0011374066078090027,0.0014370277562161496,0.0011246851377849727,0.00015159691369676987,-0.19536361353429885,-4.657396492311552,-0.18305311439926317,-0.17660371269892516,-0.1541476453628063,0.5740928692628015,0.4669516356988452,0.29881433038367455
1348,1,14,0.0005573579056686822,0.0010766363273946224,0.0009240847086309383,0.00043853432917782863,-9.720443208384394,-0.35264944314494373,-0.10559708578630243,0.4458618624873083,-0.20517771701982235,0.28185692163152587,0.3158368702430969,1.3968655302476891
1349,0,-1,0.0005734718359520721,0.0005044934655842667,0.0006190004486222443,0.0012174204048021812,0.9582047038626124,2.4441054956217463,0.09355391228445824,0.08886974090801053,-0.1632138392502295,0.36915896651349406,0.33058431855968007,0.7280310098454947
1350,1,16,0.00047194792559336,0.00026070991575651627,0.0004681189278016975,0.0011242096016484697,0.5969828310814792,1.9523653173702933,-0.22063899505655873,-0.042338070164308725,0.11565590889388053,0.32841037323985667,0.30741086778965454,0.621373384453089
1351,0,0,0.0008352370667688385,0.0004805999259438989,0.0005805706044200854,0.0005130287585997165,1.3075587744432922,2.946743229600266,0.9784051705314643,3.956826683291772,2.618550724637681,0.8188051132231224,1.4525818961485,1.1294996788250216
1352,0,2,0.0008160142593391678,0.00045875169072137666,0.0005520820009240829,9.98827599411316e-05,-0.3459701303193892,-0.18167792145394404,-0.31549566246497035,5.07755581668625,-0.6025641025641026,0.7988371006435664,2.1209055908377032,1.1921143857101104
1353,1,8,0.00025463224364971485,0.0002865181057757327,0.00029806615792350125,0.00044639225733092436,0.5350181015739861,2.724128862853691,0.7390483875165929,-0.05789086836302532,-0.4089614089614089,0.525051517449373,2.0763396832245133,1.4663523718732807
1354,0,-5,0.00020956206263779162,0.00024202269733825785,0.00014823301880024142,0.00017289608356231014,0.21887369515345778,1.1226165106911428,0.13850369581722485,0.21017793594306045,-0.35465836632316944,0.23159307289362752,0.3157994838774129,1.4478706172896385
1355,0,-1,0.00021246026929644588,0.00019565459742631054,0.00014518127556761024,0.00024591346367241416,1.126252694576823,-0.810863170873884,0.13270237423083922,0.43798253842268553,1.2347696879643388,0.2870807091673158,0.33291601309667784,0.5985412840604357
1356,0,-2,0.00016107932973102637,0.00011183955968878602,0.00033905910836121785,0.000511800677871722,0.22493447824434712,1.4831555532039222,-0.18716814945039315,-0.322998193859121,2.1224961479198767,0.2286729229402537,0.3223483173580554,0.8438810394838571
1357,0,-11,0.000536396892491901,0.0002431993265093396,0.000634223161335298,0.0005385905725749785,0.10976386859987144,0.5108273614285528,-0.10154456272177004,-0.19862484832885974,1.0975609756097566,0.17835622031062928,0.3409468185413649,0.827563387709874
1358,0,-6,0.0006823418518390723,0.0004969470864664263,0.0009900615920916396,0.0011769112715878042,0.6608037029904027,-1.2540716998543862,0.1829208726799085,0.22611897837906172,-0.06863119970769922,0.15100314880291055,0.2757912983276468,0.43929080028091233
1359,0,1,0.0005348500568678183,0.000335931018779872,0.0005072325041133279,0.00109696995788473,0.9272322449767064,-4.322626501011222,-0.1593072309621315,-0.13874809054298023,0.6066562357389655,0.1719170736304565,0.21435714014594592,0.2641680413988459
1360,1,16,0.0005354738628923154,0.0003713662482728839,0.0003198703294895167,0.0012812909541828157,0.9304316130790597,8.55376518495176,-0.10428915923808509,0.42730829763049666,0.802672147995889,0.19220720122123114,0.2292811417820341,0.34766756229888
1361,1,6,0.0006998554081895159,0.00032675332987160366,0.0004673357042421604,9.946741071808915e-05,0.09428976500888499,0.7059629553820429,0.21284661028437962,0.4669567649381415,-0.31735761879647306,0.13481337171918464,0.2527436687024153,0.39395192811318946
1362,1,5,0.0004954413835282674,0.0004341387048103099,0.00048546297665521203,0.0012347624729571588,0.5907459914610269,0.9626871820659597,0.08129736195993495,0.14307798124527504,0.1781109943008907,0.101091706989393,0.2245006557236817,0.33136536929504706
1363,1,10,0.0007103499754764675,0.0005902739578400319,0.000493944731766734,0.0009676511545036911,0.39911205018594215,0.15908472800789994,0.013579511614055986,0.04967281974131753,0.11793092595784263,0.1104483589197558,0.12847869997858502,0.3431604796438359
1364,1,9,0.0007267328041762717,0.0006118656548208179,0.0004385602295295895,0.0008889439702760364,1.1222524863695154,-3.919538675484858,-0.03575521543918843,-0.14229093162231218,-0.6517783585064446,0.10363078522748147,0.14517119672382453,0.3832549336948883
1365,0,-5,0.0006338682290205252,0.0004185064596563002,0.00037191284387555045,0.00045135675430980454,0.39857580874283044,0.5662987414925761,-0.1051515194366277,0.061123835390612884,0.1235273047619973,0.11425090726368292,0.1338691017050327,0.4650826779468881
1366,0,-1,0.0004149194904695355,0.00039325740511221547,0.0004302510569889666,0.0002520331723728083,-0.3151960228997806,-1.2600281258866153,-0.17051677004269933,0.1423131066162852,0.1169032084482412,0.06698001768442427,0.23225931728871554,0.48290886908660247
1367,1,11,0.00037927040283506215,0.0002608683857803137,0.000465878516849817,9.283124795696828e-05,-0.22938434613236502,-0.7347013203706327,-0.36438218409093787,-0.35641185606010334,-0.7955971255845785,0.25446072736651676,0.2202715248135101,0.6267002039399189
1368,1,3,0.000237497179882291,0.0005991379149299069,0.0002455565884337481,0.00025234388119130713,0.30971104125411375,0.26327725506094507,0.009496526534412367,-0.12181303116147311,-0.21435268047387726,0.11413428038321101,0.218556620198595,0.20964750881886238
1369,1,7,0.0004340305432956924,0.00021891304649594235,0.000473923668915996,0.000896413712824763,-1.908770720216965,-0.5881671919489424,0.8162962030098854,-0.18153090637343874,1.219592516194405,0.3074425255760414,1.8095106912871144,1.1337927662533238
1370,1,38,0.00031508123033411657,0.00028112622817727154,0.0004807974902508322,0.00013957750123152508,0.3262697980879612,0.05791547919013894,0.1764696227359644,-0.2358667226293869,0.1980344407723082,0.3185548745969203,0.5575807030225527,0.5941897981102139
1371,1,6,0.0007894476989230455,0.0002002697914266679,5.4793744648615124e-05,0.0006132031900033139,1.6882461844494137,-8.60442406359258,-0.04278758517757336,0.14389636273044357,1.562037037037037,0.16147831541298124,0.21521872742821394,0.6388987735478386
1372,1,5,0.0008327712397088363,0.0001787075229000258,5.459564285277385e-05,0.0012996686139839313,0.9948863637373122,-23.049291183610848,-0.0300105640634992,-0.09810571096038824,-0.17689530685920576,0.1343387091827332,0.19849061731337933,0.6401786479392904
1373,1,10,0.0009289236290505466,0.00014255811384331104,3.203138654811972e-05,0.000353099714721799,-1.101716846576013,-0.3815194998627869,-0.16400978334403044,-0.24245797299997143,-0.39105352752033284,0.10514553962771206,0.1988741838577224,0.6461077824434761
1374,1,8,0.0004626348864972112,0.00010722889599805635,0.0001367947180594323,0.0009329903819746408,0.5278928199332309,1.244195537826514,-0.11426203045242328,0.20160941708509292,3.169378318205172,0.0420702149985078,0.15260918447799812,1.1973654919130556
1375,0,-10,0.000624960681755071,0.0003288734841108738,0.0008627784873143756,0.0026521538951060973,0.7918252711406646,5.536822175108838,0.37907855638577115,0.23149262928378406,0.18695444951317522,0.30379949753855945,0.677874660517785,0.6328576640320623
1376,1,16,0.0003537958804542867,0.00044124154120523133,0.001089043338916578,0.00031668734410743906,1.93250227399422,-0.5920902894658264,-0.063380591005588,-0.2792969525159461,-0.13381085659571348,0.11953279324334369,0.23604761260145377,0.6462666393951592
1377,1,8,0.0005570439542295673,0.0005367190523703627,0.0013667526485070295,0.0017869248974340354,1.1321709302419207,4.601490059875966,-0.0205444329278271,0.10548929490395363,-0.5519559872676072,0.18968386704729046,0.18385207891639266,0.7224260264579897
1378,1,18,0.0006138730398986958,0.0005360412492617932,0.0008653731201338388,0.0007149269418885715,0.45274249614727874,0.27116937878666625,-0.10102494004562859,0.14585446663796195,0.1106738646063119,0.175528072663491,0.1359679039576439,0.6189997088710163
1379,1,5,0.0004328450065140006,0.0006446586541223927,0.00033048320516880085,0.0011181418260455677,0.9704448329080511,-1.4982781167342727,-0.12735281177022328,-0.2731621290508852,-0.055486505681817865,0.43431576399383764,0.39895157483430416,0.19006794123399326
1380,0,-3,0.00024174920732815527,0.00013540305596062603,0.00022580301276263267,0.00018987092487231445,0.16573940685235133,2.1099931697258887,0.045601218571185424,-0.05051055139550713,0.1462336411782727,0.18233970220252382,0.2741421697045773,1.215616781862705
1381,0,-9,0.00045720769511028753,0.0001191215800955886,0.0003104451404638505,0.0004129801680867915,0.22171933426918178,0.444182287206497,0.27769758594944377,0.27353684297726055,1.8603022368047446,0.2727433560615143,0.5428473365114597,1.2016976054026873
1382,0,-3,0.0005157663597681649,0.00020207352742599862,0.0005334467584675121,0.0006576938645167278,305.8778121584216,-1.6957352557008851,-0.23596377355428894,-0.31809742678274283,-0.3091574114961301,0.21840844807343962,0.37471608772928394,0.6931759971885839
1383,1,11,0.00030784049251667375,0.00022391935224288546,0.0005800402098620112,0.0010372099658364042,1.3999520941341483,3.482282874265523,0.1533648334458337,0.3302041283939968,-0.07510212006481913,0.19025003228600493,0.19184476486852747,0.5453390824451476
1384,1,7,0.0005487459195908239,0.00031833191021032973,0.0005827097463526358,2.7068534368919684e-05,-0.04568640725106814,0.6280795577569424,-0.18520046918558622,-0.26052120427322745,-0.10725809549418022,0.2833586275735246,0.2674032163785922,0.3400404352297849
1385,0,-9,0.000462632384005047,0.0003518585195948057,0.0005093106647672687,6.569160588363839e-06,0.006616391284569626,3.144459549513102,-0.2009674920312007,-0.14567403761993644,-0.3320728968242686,0.13143090863074616,0.22896904246684927,0.711928567130711
1386,0,-1,0.00030732015602407135,0.00026744357770220646,0.0003562017679212708,0.0003102362733279605,-1.199107730288693,-0.03040508369807221,0.22796999476652857,0.2005396912146465,1.4099971225387433,0.3074008819001935,0.31923831576711814,0.9123145411864807
1387,0,-1,0.0001337812611149307,0.0002509624786300248,0.00025968386514400995,0.0002563814402177068,0.22232227314023342,0.09058911320278402,-0.7897987237116713,-0.6548008385744235,-0.18079207920792056,0.5391552754037909,0.42621776575261117,0.7446995613020809
1388,0,-4,0.0002611944212698198,6.93291725712579e-05,0.0005485953003823086,0.00033704946092102906,0.7902960525310201,1.88212962708734,-0.04537231003618385,-0.3141409488714878,0.16238017099922317,0.5048711041480326,0.5447362397727018,0.47616124049321484
1389,1,10,0.0009260002993772675,0.00019287951349435426,0.00021682285824518662,0.0011033082790127783,0.6906752874804847,4.066229954093482,-0.2960157962848492,-0.06034925526450952,-0.130143936262167,0.32674642724498115,0.2659926921249547,0.32281824044615076
1390,1,14,0.0009991058139820867,0.00016594307894749033,0.00022017085074818262,0.001257360536401197,0.6800066825322759,2.5938711675990866,-0.31884696714662825,-0.05597187781017512,0.20886788206166987,0.362100646645444,0.27272701245643566,0.2793997879948907
1391,1,6,0.0010647387607824674,0.00015105553857243931,0.00025944466860074503,0.0022462151508475664,0.8206699440403842,13.021420804462196,0.08479172960091262,-0.3796040989341125,-0.1599548641299318,0.35734458676194764,0.29629059044899897,0.287108704854992
1392,0,-4,0.0006737437759902617,0.00019661276174969846,0.0001860825053440207,0.00036971608687593914,0.6353941790115821,2.8296950915509216,-0.008085898692702632,-0.03495212218734338,2.4010020732550093,0.13819274667762876,0.48915007784542297,0.901321722737358
1393,0,-9,0.0006086756660519133,0.00019740069551142417,0.00011444834700941071,0.00010741231684014796,2.235273520527618,6.546608713342799,-0.38234753499356655,-0.42632107086733434,-0.7924001860094333,0.17255239871638442,0.5150447474830243,1.041582161304878
1394,0,-11,0.00039092766616721515,0.0005460026576924623,0.000779116597175863,0.0005177832788458411,0.39873423268864666,0.1695454174036904,0.07703197796634868,-0.41031817596290093,-0.23966197717279208,0.15342275663482657,0.3135937859181416,0.5670968340399714
1395,1,10,0.0005648555739752699,0.00047983004324380415,0.0007376757863216547,0.00028254103149855347,0.11086145309675259,1.0911211317329876,0.09521747863152509,-0.19574156792764455,-0.40354436550552386,0.1431962792019103,0.14148916033981832,0.43448440275041694
1396,1,4,0.0004870524307469857,0.0003615025703634909,0.0008755789875343672,0.001460959674818356,1.2042394964214878,-2.839976922371206,0.018503360014116243,-0.024945030530081857,-0.21819346372555135,0.0776244149645495,0.14843243281321092,0.6042483073145611
1397,0,-5,0.0005831086463815739,0.00026398233915807484,0.000794214036480025,0.0020197571771608407,0.6843886925614436,2.2882536622200256,0.09528733243271323,0.38299790387124194,-0.5994056686763791,0.11118435555577823,0.26826281737395774,0.549077786650569
1398,1,6,0.0007588683592693602,0.0003683855503624777,0.0005248592593757512,0.0003830749552580885,-3.5970331712339734,-0.20710088173712543,0.027282369458460295,0.10357648725212461,-0.46587142659853603,0.11732050099804484,0.33251583064166096,0.4838439991898567
1399,0,-2,0.00039676175618452204,0.00027723569879637024,0.0003947994030084225,6.721893746861651e-05,-0.12624744216234737,-0.19490925536233009,0.2871631532626461,-0.07253906249999997,0.15367824409068975,0.21053691713526193,0.6602696065983499,0.720341385572316
1400,0,-1,0.00017772874502864204,0.00025221185506254834,0.00033931752200641347,0.0003027358803398878,0.6167183051594931,4.643331247972567,-0.7865702452514185,-0.3431029986962191,-0.09601283226397828,1.3513594376382012,0.3980458570091695,0.5347405602507428
1401,1,5,0.0002177579004703368,0.0002293987618414535,0.00032956086289876314,0.00016132752321331125,0.5867985728306145,2.764256323785805,0.3078883108610256,1.0899481865284975,-0.38559083406155925,1.333745142719368,0.5720899285665271,0.6936850067062942
1402,0,1,0.0002668971233787129,0.00021789661580559266,0.00024213144100008687,0.0006789742148138145,0.9750073742993067,6.302341774080516,-0.16534211122410164,-0.6799555016181229,10.540242089615631,1.2936516167385714,0.5901336567561797,3.503703650854136
1403,0,1,0.00031463681362507874,0.00015864781711064273,0.00012711475286719594,0.00015468731815478646,0.6231432341423301,2.4183511210897652,0.45495187121400715,0.12740010378827182,0.17247181558135619,0.38410183419077154,0.537038221928811,3.5638716307864087
1404,0,-9,0.00034118989822124786,0.0001150684008803291,0.00013425033976990653,0.00015524602895369832,0.2231448916155956,2.0678363571633933,0.09443569830592709,0.10514350667803317,-0.12111202862647939,0.15918877490018793,0.26982563178962315,0.27933158491095633
1405,0,-8,0.0004909451376523406,0.00028939903103330686,0.0007137271802568828,0.0007837941883884507,0.9909126859627616,0.8319136733051559,0.010905829869054143,-0.15605408398378195,-0.5888047000294571,0.13290003601473277,0.1191977082769925,0.41232373610964623
1406,1,14,0.0006646092286097262,0.0009579499272805334,0.0008021734054306665,0.0021115464972793056,1.3020670264156766,-6.405259029536864,-0.21872131462578429,-0.2481891400363731,0.08431968029526264,0.4784848338333586,0.558086667620758,0.4052449039696506
1407,0,0,0.0009477723545002536,0.0005658725211680065,0.0006656750768354946,0.0012444020236731235,2.4642414928196836,1.5947959993486331,-0.19754499282449425,-0.009924423666439738,1.0046771805297674,0.23072406679073146,0.2152158189438551,0.5052538387018651
1408,1,6,0.0007921847667397554,0.00043949352878187793,0.0005543730520809541,1.3473991448016931e-05,0.03498382320516173,1.4045369605149218,-0.26839378925655416,-0.28527500355301744,0.3915220764564818,0.146167692035295,0.16722702036308562,0.7219534903469208
1409,1,8,0.000746029720892165,0.00045212628272921196,0.00019378180690762591,0.0004390094412902734,0.5525089025016463,1.026700083243513,-0.053860232945091166,-0.12171859894400233,-0.4965957141833298,0.16451818447397804,0.16489611349657418,0.6145274363735468
1410,0,0,0.00037421350659754427,0.0003215023857803199,7.06863479283143e-05,0.0005404280724642483,0.8748918722940416,11.825800070717717,0.012107699691888185,0.3520408163265306,0.2911832946635731,0.44417365466976433,0.3875129696076735,0.8772707316950218
1411,0,-3,0.0003803480787664894,6.705009797916638e-05,0.00016150380428958994,0.0008167957740667349,1.1094874176781444,-7.718119412341915,0.5711291104583182,0.20389156826875154,0.12332132328856861,0.3361762464823051,0.42362637560650035,1.350246220279528
1412,0,-4,0.0002830851635795099,0.0001322927645135173,0.0002716565356136633,0.0008572172168223127,0.8663153667867288,-3.564094891076967,-0.31116942305700385,-0.2462912561812397,-0.2004597701149425,0.28801528004183874,0.355873683711804,0.2715464520433047
1413,1,3,0.00032395342347058014,0.00022516315384335614,0.0002619197904293062,0.0008366043233060446,0.8956386166221765,-13.736482805113793,-0.13534498587879343,0.21471752539356176,-0.03445279575965581,0.21875550848071035,0.4145812515195024,0.8866305365111252
1414,0,-3,0.0003692612197457281,0.0001770724050463675,0.00013727235217659718,9.441114303157785e-05,7.962480944948076,-1.2404241575787371,-0.15718683298831965,-0.19497925752579529,0.28265538353046804,0.18895145340522493,0.39696493020905593,0.7406077651528191
1415,1,9,0.0005544994770441467,0.000431712201676672,0.0006098772582920665,0.00018776613422590764,0.08754284609968123,1.1821676575549835,-0.149459344320363,-0.0676634182067711,-0.029319412826752954,0.3200073858643018,0.1796965276560606,0.6377428858207035
1416,1,16,0.0006791842431063948,0.0006525554194284662,0.00033549929808664115,0.0003501719325639468,0.2395138901718155,1.0118606040118772,0.10055178074695588,0.07400247244798681,-0.2159967329794061,0.16756276484138866,0.09191508986112659,0.26324576979861597
1417,0,-4,0.000650991023579723,0.0002903872434333335,0.0005153959596911685,0.0011508307314131833,0.6024528701871413,3.488659477644992,0.031064175017746738,-0.01936356517405853,2.0780797031425156,0.27355496310790933,0.28487259561495204,0.7468851135123209
1418,1,20,0.001104508226229648,0.0003363620484746794,0.0002180820972108548,0.0008271358678809579,1.5743031380742698,-4.592917671038388,-0.32096270276949146,-0.09569587802738985,0.1404660486093707,0.09253957182803782,0.11798535060070192,0.7311211216707612
1419,1,4,0.0011134328987812197,0.000349218994138838,0.0001976007816086853,0.0013398832108688613,0.7809470110398141,0.1480121955290754,-0.030016275058229583,-0.4093263492711966,-0.11258053577483905,0.17068305814102153,0.18307886815628857,0.742303207876769
1420,0,0,0.0007655708331144965,0.00015397939690269807,0.0004176444554781501,0.00022687908724972,-0.40113656518643676,-1.0509786042531768,0.540442429478389,0.5959343281865491,0.7576944599888075,0.2926689049010044,0.5585831078387957,1.387724724484835
1421,0,-25,0.0006612180050333502,0.0004991761177973727,0.000613100555707236,0.0015687405396121964,0.39555392183014637,5.301093693695775,0.18926605777526515,0.1270318320352188,-0.053609715926373806,0.2891206320852829,0.40626479031453017,0.6304762092854151
1422,1,15,0.00043480492987401406,0.00021157566540519265,0.0006446439656633792,0.0019105002347808175,0.7806708158381841,4.733748033337505,0.052314695677637406,-0.03458932110142603,-0.084682320553172,0.17453152934434976,0.2181935129054342,0.23417541227297722
1423,0,-1,0.0007068101036121317,0.0006542052257037021,0.0003587977141486745,3.302357947757088e-05,-0.029829165272597536,-1.1211615571201567,-0.2808846579715563,-0.24276856889788698,0.8613542739443871,0.17871468193342735,0.11199883811999337,0.47093612092143633
1424,0,-10,0.0038450461687977878,0.0007080234228669521,0.000358154735964765,0.0007413924942439571,0.9457805019017586,1.398383586670802,-0.055611781162774196,0.02512991391963191,-0.31393390865081033,0.5585397916556163,0.5643920712518004,0.49636932662975286
1425,1,9,0.0008667937699454107,0.0006898183903749245,0.00024600780457122254,0.0008521689246700136,0.537521689394981,6.103948947508804,0.01581884959079168,-0.27960348452988887,0.9716946484784887,0.08081680991163269,0.12633879373895052,0.8150391062846479
1426,0,-10,0.000821375264192003,0.0002852202256956388,0.0003428074430963006,0.00014391131371370916,0.11078830909576613,0.7491487910112168,0.16349611646591725,0.18151618398637168,-0.6844905464997947,0.11926539751720489,0.20532664357353028,0.8655613878486612
1427,1,10,0.0010881242436099087,0.0003212942410451167,0.0013594629591850934,0.001638256781437484,-0.5789327714914291,-0.4024303168423622,0.033806182193903876,0.010415031140419938,0.4215153109954588,0.19868868339669504,0.2741149663502116,0.8240708127066371
1428,1,24,0.0009255559902481417,0.0015723788245639327,0.0009591951155095168,0.0002953785642193607,-0.20722942590486598,1.1930399684104869,-0.013069050527809687,0.2560635908863792,0.11719286732360591,0.16826204067006947,0.2586478577514041,0.47285630370734943
